Gold_USD,USDINR,Gold_INR,24K_per_gram,24K_8_gram,22K_per_gram,22K_8_gram
1748.800048828125,45.24800109863281,79129.70653066412,2544.07724309689,20352.61794477512,2332.070806172149,20352.61794477512
1740.199951171875,45.292999267578125,78818.87511386722,2534.0837884439766,20272.670307551813,2322.9101394069785,20272.670307551813
1755.5,45.393001556396484,79687.41423225403,2562.007948695614,20496.06358956491,2348.5072863043124,20496.06358956491
1782.4000244140625,45.233001708984375,80623.30335041508,2592.0974601062608,20736.779680850086,2376.0893384307387,20736.779680850086
1791.199951171875,45.25299835205078,81057.1684385743,2606.0465361960646,20848.372289568517,2388.875991513059,20848.372289568517
1818.9000244140625,45.303001403808594,82401.63035941776,2649.2719584425467,21194.175667540374,2428.499295239001,21194.175667540374
1848.9000244140625,45.709999084472656,84513.21842324827,2717.1610405018173,21737.28832401454,2490.7309537933324,21737.28832401454
1888.699951171875,45.66299819946289,86243.70246968698,2772.7973530209456,22182.378824167565,2541.7309069358666,22182.378824167565
1858.300048828125,45.61000061035156,84757.06636126712,2725.0009279105925,21800.00742328474,2497.9175172513765,21800.00742328474
1754.0999755859375,45.540000915527344,79881.71449411009,2568.2548425132245,20546.038740105796,2354.2336056371223,20546.038740105796
1759.800048828125,45.939998626708984,80845.21182644647,2599.2319779589584,20793.855823671667,2382.629313129045,20793.855823671667
1794.0999755859375,46.0099983215332,82546.53686537175,2653.930807316596,21231.44645853277,2432.7699067068797,21231.44645853277
1788.4000244140625,46.15299987792969,82540.02610847168,2653.721481777667,21229.771854221337,2432.5780249628615,21229.771854221337
1826.699951171875,45.849998474121094,83754.18997390755,2692.7577273910506,21542.061819128405,2468.361250108463,21542.061819128405
1828.5,45.939998626708984,84001.28748893738,2700.702091048833,21605.616728390665,2475.6435834614304,21605.616728390665
1826.0,45.7400016784668,83521.24306488037,2685.2683159413045,21482.146527530436,2461.495956279529,21482.146527530436
1873.699951171875,45.70000076293945,85628.0891980743,2753.004941504149,22024.03953203319,2523.58786304547,22024.03953203319
1869.9000244140625,45.98400115966797,85985.48489111941,2764.4954712852063,22115.96377028165,2534.1208486781056,22115.96377028165
1814.199951171875,46.040000915527344,83525.76741290279,2685.4137769994627,21483.3102159957,2461.6292955828408,21483.3102159957
1854.4000244140625,46.040000915527344,85376.57882177737,2744.918701167951,21959.349609343608,2516.1754760706217,21959.349609343608
1856.4000244140625,46.130001068115234,85635.73510906985,2753.2507630674954,22026.006104539963,2523.813199478537,22026.006104539963
1809.9000244140625,46.643001556396484,84419.16965566715,2714.1373046656213,21713.09843732497,2487.959195943486,21713.09843732497
1826.800048828125,47.15999984741211,86151.89002398681,2769.8455165491605,22158.764132393284,2539.0250568367305,22158.764132393284
1823.5,47.459999084472656,86543.30833053589,2782.429897938685,22259.43918350948,2550.5607397771278,22259.43918350948
1778.5,47.560001373291016,84585.46244239807,2719.4837379201076,21755.86990336086,2492.8600930934317,21755.86990336086
1812.0999755859375,47.5,86074.74884033203,2767.365371753405,22138.92297402724,2536.7515907739544,22138.92297402724
1776.4000244140625,47.16999816894531,83792.78589892574,2693.9986142693183,21551.988914154546,2469.498729746875,21551.988914154546
1806.5999755859375,47.722999572753906,86216.36986302491,2771.9185899665604,22175.348719732483,2540.9253741360135,22175.348719732483
1805.5,47.90999984741211,86501.50472450256,2781.0858817979506,22248.687054383605,2549.328724981455,22248.687054383605
1739.199951171875,48.209999084472656,83846.82805371098,2695.7361085958487,21565.88886876679,2471.091432879528,21565.88886876679
1637.5,49.472999572753906,81012.03680038452,2604.595521416706,20836.76417133365,2387.5458946319804,20836.76417133365
1592.5,49.34299850463867,78578.72511863708,2526.3627925679452,20210.902340543562,2315.8325598539495,20210.902340543562
1650.5999755859375,49.400001525878906,81539.641312561,2621.5583877236,20972.4671017888,2403.095188746633,20972.4671017888
1616.300048828125,48.810001373291016,78891.60760295112,2536.4221905236104,20291.377524188883,2325.053674646643,20291.377524188883
1615.5,48.75,78755.625,2532.050251579404,20256.402012635233,2321.046063947787,20256.402012635233
1620.4000244140625,48.86000061035156,79172.74618188478,2545.4609989835476,20363.68799186838,2333.339249068252,20363.68799186838
1656.0,49.04999923706055,81226.79873657227,2611.5002728494305,20892.002182795444,2393.875250111978,20892.002182795444
1614.699951171875,49.099998474121094,79281.76513870247,2548.966037220971,20391.728297767768,2336.55220078589,20391.728297767768
1640.300048828125,49.303001403808594,80871.71561004035,2600.084093752804,20800.672750022433,2383.410419273404,20800.672750022433
1651.9000244140625,49.150001525878906,81190.88872055057,2610.3457398862047,20882.765919089637,2392.816928229021,20882.765919089637
1634.5,49.040000915527344,80155.88149642944,2577.069509747438,20616.556077979505,2362.3137172684847,20616.556077979505
1669.5999755859375,48.893001556396484,81631.75420488277,2624.5198837713688,20996.15907017095,2405.809893457088,20996.15907017095
1659.699951171875,48.8129997253418,81014.93326070253,2604.688644708876,20837.509157671007,2387.631257649803,20837.509157671007
1681.300048828125,49.237998962402344,82783.85005968623,2661.560597993352,21292.484783946817,2439.763881493906,21292.484783946817
1667.300048828125,48.90999984741211,81547.6451337738,2621.8157163590527,20974.52573087242,2403.3310733291314,20974.52573087242
1681.800048828125,49.20000076293945,82744.56368545536,2660.297512673987,21282.380101391896,2438.606053284488,21282.380101391896
1675.5,48.893001556396484,81920.22410774231,2633.794399593046,21070.355196744367,2414.311532960292,21070.355196744367
1651.699951171875,48.900001525878906,80768.1301325988,2596.7537458034885,20774.02996642791,2380.3576003198646,20774.02996642791
1646.0,49.2400016784668,81049.04276275635,2605.785289847006,20846.282318776048,2388.6365156930888,20846.282318776048
1611.9000244140625,49.0099983215332,78999.21749101253,2539.8819261823437,20319.05540945875,2328.225099000482,20319.05540945875
1635.0999755859375,49.86000061035156,81526.08578070067,2621.122567579233,20968.980540633864,2402.6956869476303,20968.980540633864
1651.5,49.823001861572266,82282.6875743866,2645.4478619572265,21163.58289565781,2424.993873460791,21163.58289565781
1699.5999755859375,49.54999923706055,84215.17749359133,2707.578809252699,21660.630474021593,2481.947241814974,21660.630474021593
1722.699951171875,49.40999984741211,85118.60432453919,2736.6246346725993,21892.997077380795,2508.572581783216,21892.997077380795
1746.699951171875,49.36000061035156,86217.1106559448,2771.9424069942224,22175.53925595378,2540.9472064113706,22175.53925595378
1746.199951171875,49.790000915527344,86943.29716754146,2795.289828075344,22362.31862460275,2562.3490090690652,22362.31862460275
1724.199951171875,48.62799835205078,83844.39238419197,2695.6578000608283,21565.262400486627,2471.019650055759,21565.262400486627
1711.0,48.67300033569336,83279.50357437134,2677.4962166435075,21419.96973314806,2454.371531923215,21419.96973314806
1728.699951171875,49.257999420166016,85152.30119246524,2737.7080133253567,21901.664106602853,2509.565678881577,21901.664106602853
1764.199951171875,49.12300109863281,86662.79613962397,2786.271517341263,22290.172138730104,2554.082224229491,22290.172138730104
1755.300048828125,49.04800033569336,86093.95738416445,2767.9829403174704,22143.863522539763,2537.3176952910144,22143.863522539763
1790.300048828125,48.99300003051758,87712.17034687195,2820.00965636896,22560.07725095168,2585.0088516715464,22560.07725095168
1798.4000244140625,48.90999984741211,87959.74491967773,2827.969357778955,22623.75486223164,2592.3052446307083,22623.75486223164
1790.9000244140625,49.310001373291016,88309.28266328434,2839.207248807508,22713.657990460066,2602.606644740216,22713.657990460066
1758.9000244140625,50.04999923706055,88032.9448799896,2830.3227893963576,22642.58231517086,2594.462556946661,22642.58231517086
1787.5,49.959999084472656,89303.49836349487,2871.1720019771046,22969.376015816837,2631.9076684790125,22969.376015816837
1777.800048828125,50.03300094604492,88948.67152489629,2859.764062722725,22878.1125017818,2621.4503908291645,22878.1125017818
1781.699951171875,50.36800003051758,89740.66319499817,2885.2271671997737,23081.81733759819,2644.7915699331256,23081.81733759819
1773.800048828125,50.62300109863281,89795.08182058111,2886.9767653344834,23095.814122675867,2646.3953682232764,23095.814122675867
1719.800048828125,50.702999114990234,87199.02035369258,2803.511513292478,22428.092106339824,2569.885553851438,22428.092106339824
1724.699951171875,50.948001861572266,87870.01632295828,2825.084518557663,22600.676148461305,2589.660808677858,22600.676148461305
1678.300048828125,51.22800064086914,85975.9559769379,2764.1891098087963,22113.51287847037,2533.8400173247296,22113.51287847037
1702.199951171875,52.05799865722656,88613.12277243659,2848.9759278678152,22791.807422942522,2611.561267212164,22791.807422942522
1695.699951171875,52.483001708984375,88995.42343527824,2861.2671704238505,22890.137363390804,2622.8282395551964,22890.137363390804
1685.5,52.0629997253418,87752.1860370636,2821.2961897234586,22570.36951778767,2586.1881739131704,22570.36951778767
1710.800048828125,52.22800064086914,89351.66604659427,2872.7206277941154,22981.765022352924,2633.327242144606,22981.765022352924
1713.4000244140625,51.94300079345703,88999.13882764895,2861.386622973265,22891.09298378612,2622.9377377254928,22891.09298378612
1745.5,51.90299987792969,90596.68628692627,2912.74892815684,23301.99142525472,2670.0198508104368,23301.99142525472
1735.300048828125,51.72999954223633,89767.07073152158,2886.0761885807574,23088.60950864606,2645.5698395323607,23088.60950864606
1747.0,51.29999923706055,89621.09866714478,2881.3830812334554,23051.064649867643,2641.2678244640006,23051.064649867643
1730.699951171875,51.10300064086914,88443.96071388852,2843.5372454511075,22748.29796360886,2606.5758083301816,22748.29796360886
1727.9000244140625,51.20000076293945,88468.4825682831,2844.3256407890785,22754.60512631263,2607.298504056655,22754.60512631263
1740.9000244140625,51.20000076293945,89134.08257820131,2865.7251620621896,22925.801296497517,2626.9147318903406,22925.801296497517
1709.800048828125,51.599998474121094,88225.67991058342,2836.519359897871,22692.154879182966,2600.142746573048,22692.154879182966
1712.800048828125,51.70000076293945,88551.7638311768,2847.0031935691095,22776.025548552876,2609.75292743835,22776.025548552876
1664.199951171875,51.86800003051758,86318.72311817016,2775.209321078662,22201.674568629296,2543.9418776554403,22201.674568629296
1659.9000244140625,52.650001525878906,87393.73881820682,2809.771852627737,22478.174821021898,2575.6241982420925,22478.174821021898
1584.300048828125,53.099998474121094,84126.33017532341,2704.722303770425,21637.7784301634,2479.3287784562226,21637.7784301634
1574.5999755859375,53.709999084472656,84571.76324713137,2719.0432988934162,21752.34639114733,2492.456357318965,21752.34639114733
1595.5999755859375,53.209999084472656,84901.87324011233,2729.656573701105,21837.25258960884,2502.1851925593464,21837.25258960884
1594.4000244140625,52.49300003051758,83694.84053022461,2690.8495998914786,21526.79679913183,2466.6121332338553,21526.79679913183
1615.5999755859375,52.70000076293945,85142.11994598387,2737.3806788941397,21899.045431153118,2509.265622319628,21899.045431153118
1611.9000244140625,52.709999084472656,84963.24881112669,2731.6298426584367,21853.038741267494,2503.9940224369,21853.038741267494
1608.9000244140625,52.393001556396484,84295.10148321232,2710.148423271089,21681.187386168713,2484.3027213318314,21681.187386168713
1604.699951171875,52.5099983215332,84262.79174259957,2709.1096417637746,21672.877134110196,2483.3505049501264,21672.877134110196
1594.199951171875,52.70000076293945,84014.33864303585,2701.1216950836997,21608.973560669598,2476.0282204933915,21608.973560669598
1562.9000244140625,52.849998474121094,82599.26390548702,2655.626019756202,21245.008158049615,2434.323851443185,21245.008158049615
1539.9000244140625,52.86000061035156,81399.11623040773,2617.0404047907064,20936.32323832565,2398.9537043914806,20936.32323832565
1565.800048828125,53.0,82987.40258789062,2668.104958859634,21344.83967087707,2445.7628789546643,21344.83967087707
1599.699951171875,53.29800033569336,85260.80853456724,2741.1966027799845,21929.572822239876,2512.763552548319,21929.572822239876
1611.9000244140625,53.04999923706055,85511.29506538389,2749.249925744173,21993.999405953386,2520.145765265492,21993.999405953386
1619.4000244140625,52.849998474121094,85585.28881927487,2751.628878398729,22013.03102718983,2522.3264718655014,22013.03102718983
1616.0999755859375,52.7599983215332,85265.43199934391,2741.345250513412,21930.762004107295,2512.8998129706274,21930.762004107295
1607.5,52.67300033569336,84671.84803962708,2722.261097292172,21778.088778337376,2495.4060058511577,21778.088778337376
1631.0,52.380001068115234,85431.78174209595,2746.693514945133,21973.548119561063,2517.802388699705,21973.548119561063
1639.199951171875,51.599998474121094,84582.71497924812,2719.395404994554,21755.163239956433,2492.779121245008,21755.163239956433
1647.300048828125,51.75,85247.77752685547,2740.777646466008,21926.221171728062,2512.379509260507,21926.221171728062
1630.4000244140625,51.45000076293945,83884.08250000002,2696.9338659636383,21575.470927709106,2472.189377133335,21575.470927709106
1655.199951171875,51.380001068115234,85044.17525915522,2734.231686438993,21873.853491511945,2506.3790459024103,21873.853491511945
1659.5,50.650001525878906,84053.67753219604,2702.386468795989,21619.091750367912,2477.187596396323,21619.091750367912
1654.0999755859375,50.36000061035156,83300.47578009032,2678.1704882116264,21425.36390569301,2454.9896141939907,21425.36390569301
1663.699951171875,50.303001403808594,83689.10097931512,2690.6650691824107,21525.320553459285,2466.442980083876,21525.320553459285
1678.0,50.222999572753906,84274.19328308105,2709.476209528865,21675.80967623092,2483.6865254014597,21675.80967623092
1664.199951171875,49.84000015258789,82943.72582034301,2666.7007192226924,21333.60575378154,2444.475659287468,21333.60575378154
1699.800048828125,50.0,84990.00244140625,2732.489991203763,21859.919929630105,2504.7824919367827,21859.919929630105
1726.300048828125,50.0,86315.00244140625,2775.0896986321877,22200.7175890575,2543.832223746172,22200.7175890575
1731.800048828125,52.49300003051758,90907.38001598511,2922.7379560494833,23381.903648395866,2679.1764597120264,23381.903648395866
1731.0,49.38800048828125,85490.62884521484,2748.5854918325863,21988.68393466069,2519.5367008465373,21988.68393466069
1737.800048828125,52.49300003051758,91222.33801616821,2932.864083340081,23462.912666720647,2688.4587430617407,23462.912666720647
1747.0999755859375,49.5,86481.4487915039,2780.4410690598775,22243.52855247902,2548.737646638221,22243.52855247902
1756.800048828125,49.0099983215332,86100.76744433586,2768.2018886728456,22145.615109382765,2537.5183979501085,22145.615109382765
1737.9000244140625,49.0,85157.10119628906,2737.8623369167153,21902.898695333723,2509.7071421736555,21902.898695333723
1722.800048828125,48.65299987792969,83819.39056533203,2694.8539735184795,21558.831788147836,2470.2828090586063,21558.831788147836
1746.4000244140625,49.053001403808594,85666.16284919437,2754.2290368992035,22033.832295193628,2524.7099504909365,22033.832295193628
1729.300048828125,49.042999267578125,84810.06102810055,2726.7047447425707,21813.637957940566,2499.479349347356,21813.637957940566
1739.0,49.14799880981445,85468.36993026733,2747.86985163301,21982.95881306408,2518.880697330259,21982.95881306408
1723.300048828125,49.487998962402344,85282.67102831416,2741.899497751512,21935.195982012097,2513.407872938886,21935.195982012097
1723.0,49.35300064086914,85035.22010421753,2733.9437717368633,21871.550173894906,2506.1151240921245,21871.550173894906
1715.9000244140625,49.1879997253418,84401.68992959289,2713.5753188417025,21708.60255073362,2487.4440422715606,21708.60255073362
1726.300048828125,49.358001708984375,85206.7207602784,2739.457641753449,21915.661134027592,2511.1695049406617,21915.661134027592
1726.800048828125,49.28300094604492,85101.8884400269,2736.08720690684,21888.69765525472,2508.0799396646034,21888.69765525472
1724.5,49.28300094604492,84988.53513145447,2732.4428161285537,21859.54252902843,2504.739248117841,21859.54252902843
1757.0999755859375,49.14799880981445,86357.94750882266,2776.470413581194,22211.76330864955,2545.097879116094,22211.76330864955
1770.0,49.303001403808594,87266.31248474121,2805.6750039301432,22445.400031441146,2571.8687536026314,22445.400031441146
1784.9000244140625,49.21799850463867,87849.20673254086,2824.4154751889932,22595.323801511946,2589.047518923244,22595.323801511946
1775.0999755859375,49.09299850463867,87144.98044702457,2801.7740912445406,22414.192729956325,2568.292916974162,22414.192729956325
1773.5999755859375,49.007999420166016,86920.58657512208,2794.559666118671,22356.477328949368,2561.679693942115,22356.477328949368
1787.0,49.17300033569336,87872.15159988403,2825.1531692537505,22601.225354030004,2589.7237384826044,22601.225354030004
1709.9000244140625,49.06800079345703,83901.37575468142,2697.4898565975345,21579.918852780276,2472.6990352144066,21579.918852780276
1721.0999755859375,49.00299835205078,84339.05926735234,2711.5616977945356,21692.493582356285,2485.598222978324,21692.493582356285
1708.800048828125,49.198001861572266,84069.54798330087,2702.8967152667988,21623.17372213439,2477.655322327899,21623.17372213439
1703.0,49.518001556396484,84329.15665054321,2711.2433215086153,21689.946572068922,2485.306378049564,21689.946572068922
1671.4000244140625,49.83300018310547,83290.87772266846,2677.8619037300773,21422.89522984062,2454.706745085904,21422.89522984062
1683.300048828125,50.358001708984375,84767.6267356202,2725.3404515768384,21802.723612614707,2498.2287472787684,21802.723612614707
1698.0999755859375,50.27799987792969,85377.07036522217,2744.934504644885,21959.47603715908,2516.189962591144,21959.47603715908
1710.9000244140625,50.073001861572266,85669.90010744939,2754.349192452598,22034.793539620783,2524.820093081548,22034.793539620783
1699.199951171875,49.75299835205078,84540.29237045906,2718.0314874679398,21744.251899743518,2491.528863512278,21744.251899743518
1693.699951171875,49.96799850463867,84630.79662746284,2720.941264727855,21767.53011782284,2494.196159333867,21767.53011782284
1642.5,49.83000183105469,81845.77800750732,2631.4009036766706,21051.207229413365,2412.117495036948,21051.207229413365
1659.0999755859375,49.90800094604492,82802.36315112608,2662.1558072604716,21297.246458083773,2440.3094899887656,21297.246458083773
1655.5,50.37799835205078,83400.77627182007,2681.3952214966184,21451.161771972947,2457.9456197052336,21451.161771972947
1666.9000244140625,50.132999420166016,83566.69795742491,2686.729723581748,21493.837788653986,2462.835579949936,21493.837788653986
1646.699951171875,50.22800064086914,82710.44620278012,2659.200610953112,21273.604887624897,2437.600560040353,21273.604887624897
1650.0,50.38800048828125,83140.20080566406,2673.0175319711307,21384.140255769045,2450.2660709735364,21384.140255769045
1642.300048828125,50.62799835205078,83146.36416564323,2673.215688448028,21385.725507584222,2450.4477144106922,21385.725507584222
1662.300048828125,51.119998931884766,84976.77672056574,2732.0647747220005,21856.518197776004,2504.3927101618337,21856.518197776004
1685.5,51.167999267578125,86243.66276550293,2772.7960765027387,22182.36861202191,2541.729736794177,22182.36861202191
1684.800048828125,51.02299880981445,85963.55088613275,2763.7902771756476,22110.32221740518,2533.4744207443437,22110.32221740518
1657.9000244140625,50.678001403808594,84019.05976463016,2701.2734825543803,21610.187860435042,2476.167359008182,21610.187860435042
1652.199951171875,50.77299880981445,83887.1461544251,2697.032364667163,21576.258917337305,2472.2796676115663,21576.258917337305
1669.300048828125,51.3380012512207,85698.52799540106,2755.269599736398,22042.156797891184,2525.663799758365,22042.156797891184
1677.5,50.86800003051758,85331.07005119324,2743.455561309603,21947.644490476825,2514.834264533803,21947.644490476825
1670.0,50.86800003051758,84949.56005096436,2731.189739127891,21849.517913023126,2503.5905942005666,21849.517913023126
1612.300048828125,50.25,81018.07745361328,2604.7897327829114,20838.31786226329,2387.723921717669,20838.31786226329
1628.5,51.108001708984375,83229.38078308105,2675.884732685423,21407.077861483383,2452.894338294971,21407.077861483383
1642.5,51.03300094604492,83821.70405387878,2694.928353846956,21559.426830775647,2470.350991026376,21559.426830775647
1659.5,51.04999923706055,84717.47373390198,2723.727996331666,21789.823970653328,2496.750663304027,21789.823970653328
1659.0,51.472999572753906,85393.70629119873,2745.469361685943,21963.754893487545,2516.6802482121143,21963.754893487545
1679.5,51.45800018310547,86423.71130752563,2778.5847672295927,22228.67813783674,2547.0360366271266,22228.67813783674
1659.0999755859375,51.22800064086914,84992.37461258238,2732.566258221177,21860.530065769417,2504.852403369412,21860.530065769417
1648.699951171875,51.542999267578125,84978.94037570804,2732.1343377982557,21857.074702386046,2504.4564763150674,21857.074702386046
1650.300048828125,51.667999267578125,85267.7017141357,2741.418223484036,21931.345787872287,2512.966704860366,21931.345787872287
1638.800048828125,51.46799850463867,84345.75846248772,2711.7770817588926,21694.21665407114,2485.795658278985,21694.21665407114
1640.5999755859375,51.78799819946289,84963.3885816834,2731.6343363828314,21853.07469106265,2503.998141684262,21853.07469106265
1642.0999755859375,52.13800048828125,85615.80932890624,2752.6101348371158,22020.881078696926,2523.2259569340226,22020.881078696926
1631.9000244140625,52.06800079345703,84969.77176603395,2731.839560372111,21854.716482976888,2504.186263674435,21854.716482976888
1643.0,52.49800109863281,86254.21580505371,2773.1353643497905,22185.082914798324,2542.0407506539746,22185.082914798324
1641.4000244140625,52.67300033569336,86457.464036969,2779.669941870497,22237.359534963976,2548.0307800479554,22237.359534963976
1659.5999755859375,52.53799819946289,87192.06052916264,2803.287749904758,22426.301999238065,2569.680437412695,22426.301999238065
1664.0,52.40299987792969,87198.591796875,2803.4977348811226,22427.98187904898,2569.872923641029,22427.98187904898
1663.4000244140625,52.53799819946289,87391.70748765254,2809.706543882603,22477.652351060824,2575.564331892386,22477.652351060824
1661.699951171875,52.65800094604492,87501.7976008514,2813.2460205716848,22505.968164573478,2578.808852190711,22505.968164573478
1653.4000244140625,52.529998779296875,86853.10126416013,2792.3899646072027,22339.119716857622,2559.690800889936,22339.119716857622
1634.199951171875,52.95800018310547,86543.9613133911,2782.4508918093175,22259.60713447454,2550.579984158541,22259.60713447454
1644.699951171875,53.40800094604492,87840.13654814754,2824.1238622067463,22592.99089765397,2588.780207022851,22592.99089765397
1638.5999755859375,53.46799850463867,87612.66104432987,2816.810360388055,22534.48288310444,2582.07616368905,22534.48288310444
1604.0,52.90299987792969,84856.41180419922,2728.194955686634,21825.55964549307,2500.845376046081,21825.55964549307
1593.699951171875,53.11800003051758,84654.15405498352,2721.69222290043,21773.53778320344,2494.8845376587274,21773.53778320344
1595.0999755859375,53.81800079345703,85845.09175172728,2759.9817304074227,22079.85384325938,2529.9832528734705,22079.85384325938
1583.5999755859375,53.25299835205078,84331.44689018559,2711.316954368016,21690.535634944128,2485.373874837348,21690.535634944128
1560.5999755859375,53.62799835205078,83691.85291893315,2690.7535460296476,21526.02836823718,2466.52408386051,21526.02836823718
1556.800048828125,53.95800018310547,84001.81731972657,2700.7191254915547,21605.753003932437,2475.6591983672583,21605.753003932437
1536.199951171875,53.78799819946289,82629.1202076478,2656.585921444461,21252.687371555687,2435.203761324089,21252.687371555687
1574.5,54.487998962402344,85791.35436630249,2758.2540346360533,22066.032277088427,2528.3995317497156,22066.032277088427
1591.5999755859375,54.46799850463867,86691.26509019779,2787.1868146735187,22297.49451738815,2554.921246784059,22297.49451738815
1588.4000244140625,54.417999267578125,86437.55136518553,2779.0297350840106,22232.237880672084,2547.4439238270097,22232.237880672084
1576.300048828125,55.02799987792969,86740.63889449462,2788.7742181585554,22310.193745268443,2556.3763666453424,22310.193745268443
1548.0999755859375,55.38800048828125,85746.1622036621,2756.8010739518736,22054.40859161499,2527.0676511225506,22054.40859161499
1557.300048828125,55.99300003051758,87197.90168155823,2803.47554717502,22427.80437740016,2569.852584910435,22427.80437740016
1568.800048828125,55.560001373291016,87162.53286730964,2802.338414239865,22418.70731391892,2568.8102130532093,22418.70731391892
1548.5999755859375,55.36800003051758,85742.88349550171,2756.6956611153632,22053.565288922906,2526.971022689083,22053.565288922906
1563.4000244140625,55.667999267578125,87031.35141401365,2798.1208357263217,22384.966685810574,2564.944099415795,22384.966685810574
1562.5999755859375,56.22800064086914,87861.8724286682,2824.822686471561,22598.58149177249,2589.4207959322644,22598.58149177249
1620.5,56.077999114990234,90874.39756584167,2921.677546444666,23373.420371557328,2678.204417574277,23373.420371557328
1612.199951171875,55.53799819946289,89538.35798535775,2878.722908526621,23029.783268212967,2638.829332816069,23029.783268212967
1615.199951171875,55.64799880981445,89882.64496042486,2889.7919835524895,23118.335868419916,2648.9759849231154,23118.335868419916
1632.800048828125,55.63800048828125,90845.72991396487,2920.7558607219403,23366.046885775522,2677.359538995112,23366.046885775522
1586.5999755859375,55.358001708984375,87831.0041599609,2823.8302493275964,22590.64199462077,2588.51106188363,22590.64199462077
1590.0999755859375,54.9379997253418,87356.91202200623,2808.5878445193057,22468.702756154446,2574.53885747603,22468.702756154446
1595.5,55.417999267578125,88419.4178314209,2842.7481740453936,22741.98539236315,2605.852492874944,22741.98539236315
1612.699951171875,55.65800094604492,89759.65540801082,2885.837780571666,23086.702244573327,2645.3512988573602,23086.702244573327
1618.0999755859375,55.79800033569336,90286.74298092956,2902.78402690789,23222.27221526312,2660.885357998899,23222.27221526312
1618.4000244140625,55.678001403808594,90109.27883125003,2897.0784262623188,23176.62741009855,2655.655224073792,23176.62741009855
1627.0,55.79800033569336,90783.3465461731,2918.7501903699936,23350.00152295995,2675.5210078391606,23350.00152295995
1625.699951171875,55.38800048828125,90044.26968930662,2894.988335374045,23159.90668299236,2653.739307426208,23159.90668299236
1622.199951171875,55.90299987792969,90685.84367233887,2915.6154025218666,23324.923220174933,2672.647452311711,23324.923220174933
1614.800048828125,55.948001861572266,90344.83613790292,2904.6517638819723,23237.21411105578,2662.597450225141,23237.21411105578
1564.5,56.14799880981445,87843.54413795471,2824.2334186813287,22593.86734945063,2588.880633791218,22593.86734945063
1566.0,56.29800033569336,88162.6685256958,2834.493498342495,22675.94798673996,2598.2857068139538,22675.94798673996
1587.5,57.11800003051758,90674.82504844666,2915.261145801812,23322.089166414495,2672.3227169849943,23322.089166414495
1574.0,57.007999420166016,89730.59108734131,2884.9033416606267,23079.226733285013,2644.4947298555744,23079.226733285013
1577.5,57.007999420166016,89930.11908531189,2891.318310971816,23130.54648777453,2650.375118390831,23130.54648777453
1549.699951171875,56.849998474121094,88100.43985946663,2832.4928017575717,22659.942414060573,2596.4517349444404,22659.942414060573
1603.5,56.79800033569336,91075.5935382843,2928.1461423403894,23425.169138723115,2684.1339638120235,23425.169138723115
1597.199951171875,55.50299835205078,88649.38625778817,2850.141825125409,22801.134601003272,2612.6300063649583,22801.134601003272
1621.300048828125,55.428001403808594,89865.42138244025,2889.2382330747423,23113.90586459794,2648.4683803185135,23113.90586459794
1608.9000244140625,54.47800064086914,87649.65656112367,2817.9997929854735,22543.998343883788,2583.1664769033505,22543.998343883788
1578.4000244140625,54.9379997253418,86714.14010773925,2787.9222630166782,22303.378104133426,2555.595407765288,22303.378104133426
1588.5999755859375,55.40299987792969,88013.2042534668,2829.6881139893194,22637.504911914555,2593.880771156876,22637.504911914555
1579.300048828125,55.84299850463867,88192.85026508477,2835.4638630727977,22683.71090458238,2599.175207816731,22683.71090458238
1575.199951171875,55.38800048828125,87247.17566464841,2805.059741336133,22440.477930689063,2571.304762891455,22440.477930689063
1564.9000244140625,55.61800003051758,87036.60960561829,2798.2898903859145,22386.319123087316,2565.0990661870883,22386.319123087316
1591.5999755859375,55.928001403808594,89015.00566887204,2861.896753383768,22895.174027070145,2623.405357268454,22895.174027070145
1591.199951171875,55.13800048828125,87735.58368466794,2820.7624120972864,22566.09929677829,2585.698877755846,22566.09929677829
1589.0999755859375,55.04800033569336,87476.775989505,2812.4415576865945,22499.532461492756,2578.071427879378,22499.532461492756
1570.4000244140625,55.097999572753906,86525.89987421874,2781.8702034889557,22254.961627911645,2550.0476865315427,22254.961627911645
1580.0999755859375,55.3129997253418,87400.06951559754,2809.9753891233313,22479.80311298665,2575.8107733630536,22479.80311298665
1582.5,55.11800003051758,87224.23504829407,2804.3221839437383,22434.577471549906,2570.6286686150934,22434.577471549906
1577.0999755859375,55.31800079345703,87242.01770082396,2804.8939090720964,22439.15127257677,2571.152749982755,22439.15127257677
1576.0,55.9630012512207,88197.68997192383,2835.619463144785,22684.95570515828,2599.317841216053,22684.95570515828
1608.0,56.108001708984375,90221.66674804688,2900.69177899744,23205.53423197952,2658.9674640809867,23205.53423197952
1615.0,56.15800094604492,90695.17152786255,2915.9152998171444,23327.322398537155,2672.9223581657157,23327.322398537155
1617.9000244140625,55.518001556396484,89822.57607351383,2887.8607254332737,23102.88580346619,2647.205664980501,23102.88580346619
1619.699951171875,55.24800109863281,89485.18468179926,2877.0133483948516,23016.106787158813,2637.262236028614,23016.106787158813
1610.5,55.42300033569336,89258.74204063416,2869.7330538567735,22957.864430854188,2630.588632702042,22957.864430854188
1603.699951171875,55.64799880981445,89242.692974112,2869.2170647712314,22953.73651816985,2630.1156427069623,22953.73651816985
